hru_id_CAMELS,Folder_CAMELS,outlet_id_CAMELS,RunPET,NCat,SA_analysis,aridity,p_seasonality,frac_snow,Snow10_arid1_5
05584500,camels_05584500_13802760,13802760,1,204,1,0.904224450377187,0.386434451108192,0.0864765586667042,1
01031500,camels_01031500_1722317,1722317,0,102,1,0.587950340389816,0.104090599122482,0.291836473001958,0
05591550,camels_05591550_13771102,13771102,1,12,1,0.891032818970254,0.197561873718447,0.0692516054963585,1
08377900,camels_08377900_20815146,20815146,0,14,1,1.49790476426613,0.324674516842352,0.466213354634129,0
02300700,camels_02300700_16918210,16918210,1,10,1,1.11723164526588,0.724640389749514,0.0,1
03364500,camels_03364500_18454477,18454477,1,17,1,0.758512209828774,0.144662519373104,0.0804170575814994,1
07299670,camels_07299670_13741403,13741403,1,55,0,2.33652699692291,0.460331287563181,0.02913235345217,0
07196900,camels_07196900_400822,400822,1,16,0,0.773031049426636,0.101719623546402,0.0460986315040519,1
08066200,camels_08066200_1487570,1487570,1,53,0,1.01878315099575,-0.115463192290056,0.0023206818433828,1
08050800,camels_08050800_1275870,1275870,1,12,0,1.11436832312552,0.0757386670930282,0.0196728968786143,1
08023080,camels_08023080_9533087,9533087,1,16,0,0.800739536656153,-0.210385474855854,0.0072046599774758,1
08014500,camels_08014500_15078398,15078398,1,128,0,0.731222355302373,-0.10171220484307,0.0022457658116513,1
07197000,camels_07197000_400496,400496,1,109,0,0.792397247493652,0.12374916915209,0.0408010944755726,1
07315200,camels_07315200_13660367,13660367,1,50,0,1.70766093969166,0.201927753785972,0.0162560388991893,0
07208500,camels_07208500_20060156,20060156,0,16,0,1.75813818175816,0.550231739304762,0.333134983679482,0
07375000,camels_07375000_18928210,18928210,1,32,0,0.805556798925254,-0.006388603807006,0.0005081655254214,1
07362587,camels_07362587_21919761,21919761,1,7,0,0.749976777706078,-0.0690111653709,0.0366380668861851,1
07362100,camels_07362100_21956120,21956120,1,121,0,0.802148357161268,-0.192228847480827,0.0183234657917035,1
07261000,camels_07261000_7817394,7817394,1,52,0,0.77452604447742,-0.0831938935841742,0.0378060990134872,1
07359610,camels_07359610_22000700,22000700,1,41,0,0.681704238009044,-0.080252730151755,0.0301790248613661,1
07263295,camels_07263295_22846153,22846153,1,17,0,0.859007898665077,-0.0925221284671945,0.0310455107281904,1
08066300,camels_08066300_1494036,1494036,1,26,0,1.05398794346995,-0.0998319789863559,0.0017530511421341,1
07340300,camels_07340300_3746094,3746094,1,26,0,0.657004332127709,-0.0403900414114815,0.0385678054509223,1
07335700,camels_07335700_588170,588170,1,13,0,0.669954865647405,0.0173791162450563,0.0430162960741129,1
07315700,camels_07315700_3132401,3132401,1,157,0,1.22670685204901,0.244999789210954,0.0208161228801737,1
07346045,camels_07346045_1017865,1017865,1,76,0,0.877246678888312,-0.136650783063296,0.0168897938562348,1
01022500,camels_01022500_2677104,2677104,0,74,0,0.587356423405076,-0.114529586491395,0.245259009248271,0
08070000,camels_08070000_1520007,1520007,1,104,0,1.00949499977647,-0.0900810234709041,0.0023807368074233,1
08171300,camels_08171300_1631023,1631023,1,102,0,1.82591414268598,0.118060634725149,0.0043200262623378,0
08202700,camels_08202700_10655687,10655687,1,48,0,1.54002888680651,0.347770892076186,0.002762016493395,0
08200000,camels_08200000_10654651,10654651,1,28,0,1.41838590132114,0.319638947128488,0.0026284470487446,1
08198500,camels_08198500_10646003,10646003,1,75,0,1.51562140321696,0.36854225826777,0.0030982528891208,0
08196000,camels_08196000_10644541,10644541,1,45,0,1.64015802655172,0.383258619921734,0.0023896281867178,0
08195000,camels_08195000_10645755,10645755,1,123,0,1.53150536935558,0.36979018821797,0.0043576302166992,0
08194200,camels_08194200_10634531,10634531,1,132,0,2.59034127716609,0.435173445212812,0.0005535601264272,0
08190500,camels_08190500_7876116,7876116,1,132,0,2.30251614629113,0.414786097079929,0.0044907633248583,0
08190000,camels_08190000_7872253,7872253,1,214,0,1.77267488093054,0.375019993669262,0.0037075564040486,0
08189500,camels_08189500_5289461,5289461,1,178,0,1.99499278745536,0.240103706803132,0.0016287321026845,0
08178880,camels_08178880_10833740,10833740,1,110,0,1.36621531734618,0.297780119445088,0.0030449353276083,1
08176900,camels_08176900_1638559,1638559,1,105,0,1.55712242331961,0.196843007834043,0.0018005933498891,0
08175000,camels_08175000_1623207,1623207,1,138,0,1.42543650438442,0.149304800803094,0.0022293177664445,1
08165300,camels_08165300_3585678,3585678,1,50,0,1.50096873591231,0.306120852849834,0.0056160383836324,0
07180500,camels_07180500_20920709,20920709,1,42,0,1.12417376961053,0.583217758556273,0.0557846206828486,1
08164600,camels_08164600_9349285,9349285,1,26,0,1.21751473896089,0.185540966971784,0.0008978831137086,1
08158810,camels_08158810_5781401,5781401,1,3,0,1.34600842646972,0.0357177337021913,0.0058462589398929,1
08158700,camels_08158700_5780099,5780099,1,23,0,1.31655223457378,0.0826425437927156,0.0064753537654614,1
08150800,camels_08150800_5770545,5770545,1,71,0,1.59128406204933,0.209836351345389,0.0082340595135767,0
08109700,camels_08109700_5570395,5570395,1,70,0,1.2855030994979,-0.0705636784008924,0.0051361625387599,1
08104900,camels_08104900_5671579,5671579,1,39,0,1.33003008524243,0.0839853225780101,0.0093596117977168,1
08103900,camels_08103900_5587890,5587890,1,13,0,1.3600474906175,0.0673188703134023,0.0092842421517583,1
08101000,camels_08101000_2580511,2580511,1,94,0,1.37780685239028,0.105146588941242,0.0091795525039557,1
08086290,camels_08086290_5525073,5525073,1,69,0,1.77122694588562,0.270926122565692,0.0128799846435909,0
08086212,camels_08086212_5525607,5525607,1,140,0,1.70903656792118,0.3051908468616,0.0131862313964449,0
08082700,camels_08082700_5542148,5542148,1,24,0,1.99858819113605,0.377580941830862,0.0128021384845558,0
08070200,camels_08070200_1520083,1520083,1,115,0,1.09493724123552,-0.0794909507108985,0.0024550978464837,1
07184000,camels_07184000_20874950,20874950,1,41,0,0.842268292980362,0.405783300519948,0.0453576175844397,1
07066000,camels_07066000_7518797,7518797,1,127,0,0.837588633495557,0.0581490297793631,0.0562313137196695,1
07167500,camels_07167500_21517052,21517052,1,40,0,0.966221892684406,0.546830642421679,0.0520689190916616,1
06623800,camels_06623800_15984809,15984809,0,24,0,1.06195280275687,-0.574079549458723,0.753935609059572,0
06614800,camels_06614800_16000378,16000378,0,1,0,1.29403586608656,-0.273957013170096,0.760476738091987,0
06601000,camels_06601000_17244016,17244016,0,46,0,1.13549357837119,0.702089233473655,0.105879368005318,0
06477500,camels_06477500_12664828,12664828,0,84,0,1.3900588387715,0.698989465592905,0.132381124658994,0
06470800,camels_06470800_11468868,11468868,0,45,0,1.35156161838453,0.824561369384648,0.14718946482151,0
06447500,camels_06447500_20179529,20179529,0,75,0,1.68094218186979,0.678962210187896,0.155649176414783,0
06440200,camels_06440200_16131669,16131669,0,91,0,1.79637217648191,0.662348894220469,0.140805850137048,0
06431500,camels_06431500_5481765,5481765,0,57,0,1.47892722452329,0.393724656067756,0.36993144167527,0
06409000,camels_06409000_17533503,17533503,0,26,0,1.50158827431532,0.561712233684554,0.343337176611808,0
06406000,camels_06406000_14396284,14396284,0,56,0,1.66039478981351,0.747918616778269,0.167832878351021,0
06404000,camels_06404000_14396112,14396112,0,19,0,1.56319969721981,0.742308699305366,0.191294358675479,0
06352000,camels_06352000_21860180,21860180,0,170,0,2.13079406785484,0.751851497127695,0.168403955596369,0
06350000,camels_06350000_16213178,16213178,0,191,0,2.01740148580862,0.771483147435968,0.164913327830338,0
06344600,camels_06344600_16233369,16233369,0,55,0,1.87330300304748,0.835102017131009,0.162624033289867,0
06339100,camels_06339100_16247217,16247217,0,67,0,1.83336186298423,0.838254396394264,0.160349274004295,0
06332515,camels_06332515_21539242,21539242,0,22,0,2.04281782531033,0.818659017571152,0.173914615394175,0
06311000,camels_06311000_5348813,5348813,0,5,0,1.67622002761224,0.269035363438014,0.57382796016244,0
06289000,camels_06289000_12771343,12771343,0,56,0,1.4459497623994,0.0299032787862332,0.583642806430044,0
06280300,camels_06280300_12788124,12788124,0,98,0,1.30316178661964,-0.0999368270576154,0.666773488915146,0
06278300,camels_06278300_12804142,12804142,0,7,0,1.31947750026898,0.0435232793680325,0.732862235334757,0
06224000,camels_06224000_12900470,12900470,0,53,0,1.7478701746332,0.0241078883289395,0.693901350936104,0
06221400,camels_06221400_12899984,12899984,0,27,0,1.93775283537396,0.0108231064378987,0.714826752405444,0
05595730,camels_05595730_13783124,13783124,1,34,0,0.861415859619752,0.11466886135199,0.05667164669358,1
05593900,camels_05593900_13881906,13881906,1,22,0,0.916137506660939,0.174782457807895,0.0734339258739105,1
05593575,camels_05593575_13873068,13873068,1,27,0,0.902521552649698,0.143569501234744,0.0547473552431735,1
05592575,camels_05592575_13869098,13869098,1,15,0,0.896067108661667,0.13197632155276,0.0638801924050215,1
05592050,camels_05592050_13771802,13771802,1,30,0,0.914557066866657,0.188157465283187,0.0740889287495313,1
05556500,camels_05556500_14836121,14836121,0,66,0,0.859336170405326,0.423445844697201,0.106987814559373,0
06622700,camels_06622700_15983485,15983485,0,14,0,1.47588506035729,-0.377662713272669,0.717691988588396,0
06632400,camels_06632400_15968457,15968457,0,19,0,1.45805954432552,-0.353991436590959,0.744511869620645,0
07145700,camels_07145700_21166753,21166753,1,54,0,1.11547123781855,0.530907144387519,0.0617611519704068,1
06746095,camels_06746095_2900149,2900149,0,2,0,1.0840002275756,-0.258102649539417,0.728744289492069,0
07142300,camels_07142300_21195628,21195628,1,92,0,1.56784612680298,0.64300366741464,0.0867916780002227,0
07083000,camels_07083000_916821,916821,0,9,0,1.36440276871712,-0.167233548038244,0.710599947836907,0
08269000,camels_08269000_17864360,17864360,0,21,0,2.45451009065424,0.35003487341317,0.401645682298287,0
07060710,camels_07060710_11834118,11834118,1,19,0,0.824435432263722,-0.0358890727289953,0.0509984831292569,1
07057500,camels_07057500_7650991,7650991,1,180,0,0.850429460883099,0.0252425344420412,0.0564394367095807,1
06921200,camels_06921200_7388709,7388709,1,36,0,0.847027880715814,0.270337363924671,0.0572554270612204,1
06921070,camels_06921070_7388043,7388043,1,98,0,0.849015442075115,0.242140554454108,0.0601238372834516,1
06919500,camels_06919500_7371515,7371515,1,116,0,0.859843734652658,0.334526710398808,0.0494466083766876,1
06918460,camels_06918460_7374577,7374577,1,76,0,0.852583831396187,0.249251703337388,0.0498588468679264,1
06917000,camels_06917000_7359831,7359831,1,98,0,0.91183746577702,0.461375919860731,0.05107020470328,1
06911900,camels_06911900_10117754,10117754,1,39,0,1.00244748629089,0.570789214497895,0.0618531603753962,1
06910800,camels_06910800_10116766,10116766,1,57,0,1.01816257129589,0.573098126736764,0.0613066358092003,1
06906800,camels_06906800_5995392,5995392,1,154,0,0.832635549516019,0.364725736915439,0.0604504736826071,1
06903400,camels_06903400_5124308,5124308,1,62,0,0.87728614066134,0.603861863044363,0.0979262678501136,1
06892000,camels_06892000_3729049,3729049,1,136,0,0.944174283753739,0.585259882115312,0.0715178249456991,1
06889500,camels_06889500_3646124,3646124,1,102,0,1.00328900932497,0.621476145395479,0.069599735811632,1
06889200,camels_06889200_3645554,3645554,1,53,0,1.01223716511957,0.632717435561296,0.0716152496141078,1
06888500,camels_06888500_3643688,3643688,1,100,0,1.03417347150582,0.629940349394955,0.0703719655848806,1
06885500,camels_06885500_2277053,2277053,1,97,0,1.17223558795673,0.664971956084693,0.0842987262187572,1
06879650,camels_06879650_18841318,18841318,1,2,0,1.00782927685693,0.666392527909886,0.0672497335190048,1
06878000,camels_06878000_18880718,18880718,1,95,0,1.29770247198185,0.649879241745478,0.0727867121382812,1
06876700,camels_06876700_3539121,3539121,1,130,0,1.30343428478204,0.713301976007724,0.0796113854216262,1
06853800,camels_06853800_19017621,19017621,0,70,0,1.46547337881702,0.688722091991079,0.104135741933305,0
06847900,camels_06847900_8364344,8364344,0,185,0,2.09799656292002,0.804810475115176,0.102382584534704,0
06814000,camels_06814000_19158238,19158238,1,80,0,1.07356313724596,0.640132687920487,0.0902842088456011,1
06803530,camels_06803530_17399459,17399459,1,38,0,1.16045170865849,0.678686575118487,0.0991958577666237,1
06803510,camels_06803510_17405547,17405547,1,15,0,1.18552696425122,0.68640145144097,0.0940475934983777,1
08267500,camels_08267500_17863440,17863440,0,12,0,2.11912415681593,0.294762967177555,0.471388008193727,0
08380500,camels_08380500_20815196,20815196,0,23,0,1.74754557719367,0.487696048751522,0.291104431145414,0
08271000,camels_08271000_17863078,17863078,0,5,0,2.37735047700933,0.296087224205708,0.48400245009705,0
12186000,camels_12186000_24264875,24264875,0,54,0,0.307711123089427,-0.725626585364073,0.435652191884185,0
13161500,camels_13161500_23287111,23287111,0,135,0,1.86837452603498,-0.533792153359628,0.518679342368851,0
13023000,camels_13023000_24432173,24432173,0,142,0,1.30549121079233,-0.46263685443009,0.646858624758436,0
13018300,camels_13018300_24432663,24432663,0,1,0,1.49519893728156,-0.472201098278157,0.65711853695655,0
13011900,camels_13011900_23123209,23123209,0,94,0,1.14165396721462,-0.3924069285412,0.704607069419076,0
13011500,camels_13011500_23123373,23123373,0,39,0,1.10894054860902,-0.466171927696857,0.658713268212353,0
12451000,camels_12451000_23073999,23073999,0,100,0,0.477409714857793,-0.884485818180455,0.716767081202258,0
12447390,camels_12447390_24384943,24384943,0,7,0,0.855149970177677,-0.598365157974179,0.777311497508566,0
12411000,camels_12411000_24373072,24373072,0,108,0,0.635823643691243,-0.629830735188028,0.464485512558355,0
12390700,camels_12390700_22976274,22976274,0,52,0,0.951284933864594,-0.570743352705178,0.519487009712609,0
12381400,camels_12381400_24356091,24356091,0,18,0,0.973110214859788,-0.448815248226545,0.594005153419735,0
12377150,camels_12377150_24356265,24356265,0,5,0,0.6113163325292,-0.506418955974187,0.719886653780668,0
12375900,camels_12375900_24356439,24356439,0,3,0,0.696052767514438,-0.377041201206828,0.606515526539202,0
12189500,camels_12189500_24264763,24264763,0,225,0,0.344164436723721,-0.768302049675756,0.457875714546575,0
12178100,camels_12178100_24255169,24255169,0,8,0,0.329454412703674,-0.742026993997487,0.52956688772688,0
12048000,camels_12048000_23997388,23997388,0,48,0,0.527308755443305,-0.832100885006006,0.498197653251076,0
12175500,camels_12175500_24255219,24255219,0,32,0,0.400719733521145,-0.807394144284405,0.690360443229126,0
12167000,camels_12167000_24274653,24274653,0,76,0,0.290659988765386,-0.674928925450971,0.131187744738816,0
12147500,camels_12147500_23970779,23970779,0,17,0,0.24489662606195,-0.624961419810416,0.159041201436992,0
12145500,camels_12145500_23970215,23970215,1,11,0,0.373733477983463,-0.6247650645752,0.0448546378807159,1
12144000,camels_12144000_23970271,23970271,0,30,0,0.306710255194307,-0.708525845773193,0.220551545924003,0
12143600,camels_12143600_23970289,23970289,0,23,0,0.273055298374046,-0.724225414611769,0.311622046373118,0
12117000,camels_12117000_24537924,24537924,0,6,0,0.305977750941276,-0.631783882068595,0.12519943348901,0
12115000,camels_12115000_24537996,24537996,0,14,0,0.274420154384387,-0.734735364707825,0.338944352402744,0
12114500,camels_12114500_24538014,24538014,0,9,0,0.273299790140021,-0.749731668845018,0.40651703888364,0
12092000,camels_12092000_23980479,23980479,0,29,0,0.285485029315853,-0.741601547344759,0.513670726431351,0
12082500,camels_12082500_24282122,24282122,0,40,0,0.419493270074965,-0.765813540300481,0.39878651405721,0
12073500,camels_12073500_23989205,23989205,1,1,0,0.712378117106727,-0.848989600963119,0.0156016658711511,1
12056500,camels_12056500_24285534,24285534,0,20,0,0.285516505379932,-0.850230308319252,0.338574932035289,0
13240000,camels_13240000_24177409,24177409,0,15,0,0.748671386862602,-0.753299475200395,0.726533471798391,0
13313000,camels_13313000_23551584,23551584,0,70,0,0.788086019761959,-0.795124136038187,0.744536050209931,0
13331500,camels_13331500_23436993,23436993,0,77,0,0.816008576944525,-0.578781575013216,0.55788094452843,0
14020000,camels_14020000_23648622,23648622,0,45,0,0.864898402179714,-0.725529420921196,0.355358222004398,0
14362250,camels_14362250_23935979,23935979,0,4,0,1.19539041561722,-0.985486234612357,0.141500009350329,0
14325000,camels_14325000_23914567,23914567,1,57,0,0.38660991574857,-0.952055320860745,0.0302033920558714,1
14316700,camels_14316700_23894572,23894572,0,80,0,0.501305088892464,-0.821172341608197,0.176336580742005,0
14309500,camels_14309500_23901147,23901147,1,31,0,0.627228059860258,-0.99584676909737,0.0612553691709827,1
14308990,camels_14308990_23901309,23901309,0,23,0,0.838265359848173,-0.939672347482557,0.135825515539971,0
14306500,camels_14306500_23886298,23886298,1,105,0,0.471445248538521,-0.955287474236705,0.0202982706122534,1
14306340,camels_14306340_23887140,23887140,1,1,0,0.376647538583815,-0.957137254967396,0.0693804146431187,1
14305500,camels_14305500_23880874,23880874,1,62,0,0.325769239215451,-0.941268078033622,0.0257414277847911,1
14303200,camels_14303200_23876773,23876773,1,1,0,0.322802335415838,-0.9368790041152,0.088754104072909,1
14301000,camels_14301000_23871899,23871899,1,225,0,0.487712112009161,-0.872838457545653,0.0324798903206775,1
14236200,camels_14236200_24249034,24249034,0,38,0,0.363938726260902,-0.755524837851228,0.11471395531314,0
14222500,camels_14222500_24241689,24241689,1,47,0,0.291730996681997,-0.809733374446403,0.0900274241194852,1
14216500,camels_14216500_24242219,24242219,0,42,0,0.281516771919788,-0.862675585578504,0.295816183757834,0
14187000,camels_14187000_23785723,23785723,1,21,0,0.413333697112885,-0.802366922987962,0.0895194173938424,1
14185900,camels_14185900_23786019,23786019,0,37,0,0.333461204861607,-0.831676864804668,0.187297518505713,0
14185000,camels_14185000_23785793,23785793,0,58,0,0.387958147507602,-0.816394543593238,0.178107252284554,0
14182500,camels_14182500_23780805,23780805,0,35,0,0.348922315497932,-0.816474001229827,0.146759311242181,0
14166500,camels_14166500_23763161,23763161,1,28,0,0.60773066728035,-0.938408307664383,0.0106763012784076,1
14158790,camels_14158790_23773393,23773393,0,5,0,0.360883400097528,-0.848302012738069,0.365056630377127,0
14154500,camels_14154500_23759452,23759452,0,77,0,0.487815409541157,-0.791752785612457,0.135550710091939,0
14141500,camels_14141500_23735991,23735991,0,8,0,0.290755063782449,-0.77064158906224,0.142882264769743,0
14139800,camels_14139800_23736041,23736041,0,6,0,0.266625319168622,-0.779634055122721,0.183197955663698,0
14138900,camels_14138900_23736091,23736091,0,3,0,0.238185171087227,-0.794238099646857,0.221358389006793,0
14138870,camels_14138870_23736433,23736433,0,2,0,0.251662261378409,-0.789831728059055,0.229049355466927,0
14138800,camels_14138800_23736071,23736071,0,3,0,0.270945979187767,-0.814759416733027,0.317266212149897,0
14137000,camels_14137000_23735817,23735817,0,82,0,0.321610371458466,-0.812603551153141,0.324496374801996,0
14096850,camels_14096850_23719315,23719315,0,45,0,1.14418979077214,-0.875082067723658,0.244750228496234,0
12054000,camels_12054000_24287056,24287056,0,20,0,0.477626564487086,-0.86955029595991,0.379149578248129,0
12041200,camels_12041200_23838194,23838194,0,83,0,0.309795710452276,-0.791239499167139,0.179574104744132,0
08324000,camels_08324000_17826714,17826714,0,161,0,1.99998022021435,0.238578720782526,0.365429081915842,0
09378170,camels_09378170_3272718,3272718,0,3,0,1.79195543700725,-0.214865457055792,0.504005221672301,0
09513780,camels_09513780_20415812,20415812,1,29,0,2.98463247875145,-0.41328119859161,0.0042560892003911,0
09510200,camels_09510200_20440676,20440676,1,54,0,2.77086082477676,-0.506326723575148,0.0061243701078094,0
09508300,camels_09508300_20437386,20437386,1,12,0,2.5135428988747,-0.313558149973627,0.0401188085303456,0
09505800,camels_09505800_20435246,20435246,0,79,0,1.84042815041501,-0.288764539660116,0.284069099376475,0
09505350,camels_09505350_20454522,20454522,0,50,0,2.0688973747877,-0.295894841260577,0.198936492502152,0
09497980,camels_09497980_22440682,22440682,1,69,0,2.15334872698244,-0.300091371531015,0.0796650506390503,0
09494000,camels_09494000_20487236,20487236,0,209,0,1.81494753246836,0.0934968282109784,0.235554110470522,0
09492400,camels_09492400_20488504,20488504,0,16,0,1.87651453731585,0.0968810012840745,0.271766261706385,0
09484600,camels_09484600_15894416,15894416,1,146,0,2.93162559497367,0.426710730808294,0.0101482581857307,0
09447800,camels_09447800_21327929,21327929,1,93,0,3.0393345221577,0.138870714606984,0.0394826699276366,0
09430600,camels_09430600_2430436,2430436,0,20,0,2.68197593672729,0.304849604458688,0.21287165392999,0
09404450,camels_09404450_10025746,10025746,0,24,0,2.85993908836293,-0.41673225738676,0.423599939585063,0
09386900,camels_09386900_20572245,20572245,0,24,0,2.47512570084394,0.141078799713188,0.307507544080434,0
09352900,camels_09352900_17034197,17034197,0,25,0,1.24164677274948,-0.121127623317105,0.633893898746821,0
12040500,camels_12040500_23844955,23844955,1,139,0,0.232886187951406,-0.771170718407054,0.0670917839751389,1
09312600,camels_09312600_3906361,3906361,0,27,0,2.37045884744146,-0.467531288722725,0.604725963590861,0
09223000,camels_09223000_3192546,3192546,0,42,0,1.57738701536144,-0.517345656223153,0.698323179997837,0
09210500,camels_09210500_18354249,18354249,0,58,0,1.90175464874652,-0.4561881176826,0.65472507476901,0
09107000,camels_09107000_1333022,1333022,0,46,0,1.68527917783876,-0.218958365029157,0.672583021372504,0
09081600,camels_09081600_1326465,1326465,0,46,0,1.50276206476727,-0.382230499115901,0.66474212387336,0
09066300,camels_09066300_1319214,1319214,0,1,0,1.48639206321979,-0.287301431182188,0.688317497264152,0
09066200,camels_09066200_1320244,1320244,0,2,0,1.39822318572433,-0.293969647169305,0.712216418137875,0
09066000,camels_09066000_1320274,1320274,0,5,0,1.53003691051899,-0.249202848544132,0.682272756610747,0
09065500,camels_09065500_1320264,1320264,0,4,0,1.44701296024584,-0.27966308010275,0.715530725661926,0
09047700,camels_09047700_1314083,1314083,0,1,0,1.924953095141,-0.0734163437909616,0.626945100722261,0
09035900,camels_09035900_1238533,1238533,0,7,0,1.43870994561462,-0.228658264310239,0.689823885415144,0
05508805,camels_05508805_4867221,4867221,1,68,0,0.938201805052775,0.322870999886847,0.075793058486455,1
08378500,camels_08378500_20815180,20815180,0,49,0,1.60277067815171,0.3166178368209,0.449989328985624,0
10234500,camels_10234500_1215135,1215135,0,26,0,2.06412510868143,-0.307748403888196,0.632069679226265,0
10244950,camels_10244950_11339045,11339045,0,3,0,2.60998508002766,-0.339570347459461,0.656356436998628,0
10336645,camels_10336645_8941733,8941733,0,3,0,0.85251498905137,-1.13259476951045,0.665304872565722,0
10343500,camels_10343500_8933522,8933522,0,4,0,1.10048955004278,-1.13297643348557,0.714981248450698,0
12035000,camels_12035000_23856727,23856727,1,101,0,0.283383525045772,-0.836194748180532,0.0220218880896681,1
12025700,camels_12025700_23850773,23850773,1,16,0,0.401945393510085,-0.756418416955034,0.0905767573548292,1
12020000,camels_12020000_23850487,23850487,1,35,0,0.365324618784107,-0.776441726381411,0.043553396693619,1
12013500,camels_12013500_23864616,23864616,1,41,0,0.307887945024255,-0.799300790861898,0.0174156764185481,1
12010000,camels_12010000_23864404,23864404,1,19,0,0.248125021368031,-0.761099630000785,0.0236362361738051,1
11532500,camels_11532500_22226812,22226812,1,202,0,0.415562691364628,-1.01985500319712,0.0485353765496996,1
11528700,camels_11528700_8232392,8232392,0,270,0,0.967168980232284,-1.15290179155976,0.271305322327506,0
11523200,camels_11523200_8242324,8242324,0,48,0,0.873610510075229,-1.05508885112035,0.431707151976883,0
11522500,camels_11522500_8261865,8261865,0,242,0,1.03924702194494,-1.05325692398518,0.249129777057898,0
11482500,camels_11482500_8315607,8315607,1,91,0,0.549738949383278,-1.10737992943366,0.0131812044990649,1
11481200,camels_11481200_8315847,8315847,1,14,0,0.542955641933983,-1.10987524162451,0.0016368255310898,1
11480390,camels_11480390_8320019,8320019,0,32,0,0.857180771220159,-1.19372980931363,0.299512506046178,0
11478500,camels_11478500_2705477,2705477,0,77,0,0.597842776407168,-1.16492451411008,0.157314421019928,0
11476600,camels_11476600_8284190,8284190,1,12,0,0.481220231116971,-1.18265333743477,0.0120106292964887,1
11475560,camels_11475560_8287590,8287590,0,2,0,0.593707237694584,-1.2196940463543,0.138629337971597,0
11473900,camels_11473900_8295207,8295207,0,267,0,0.765788084398152,-1.23057444747983,0.262478357358648,0
11468500,camels_11468500_2665525,2665525,1,34,0,0.758373198904518,-1.23546999671213,0.000524205133848,1
11451100,camels_11451100_8005975,8005975,0,21,0,0.874677156546198,-1.27449004042401,0.123536359034925,0
11381500,camels_11381500_8019544,8019544,0,43,0,1.00081434758684,-1.10293931683941,0.165026130486202,0
11284400,camels_11284400_17078425,17078425,1,6,0,1.23305427619134,-1.23943957791438,0.0365047230850116,1
11266500,camels_11266500_21609641,21609641,0,108,0,1.12767758222952,-1.19424341977032,0.885217452223562,0
11264500,camels_11264500_21609533,21609533,0,62,0,1.15430436685117,-1.19626174293008,0.90632692590849,0
11151300,camels_11151300_8205487,8205487,1,67,0,2.73467960628554,-1.39261155528791,0.0038403901400884,0
11148900,camels_11148900_8209965,8209965,1,50,0,1.20442415926086,-1.39765675666108,0.003526794606684,1
11143000,camels_11143000_8189809,8189809,1,13,0,0.910522429870012,-1.35835234725653,0.0254379399486261,1
11141280,camels_11141280_8193647,8193647,1,7,0,1.46074849311564,-1.37078002415965,0.0007877803924076,1
11124500,camels_11124500_17611425,17611425,1,24,0,1.5527632585675,-1.43546089515177,0.0230381055615776,0
05525500,camels_05525500_13454068,13454068,1,145,0,0.866430264196892,0.320439505090912,0.0775662992910571,1
05495500,camels_05495500_5802188,5802188,1,118,0,0.920609756946551,0.38050476374675,0.0758324970984556,1
05507600,camels_05507600_4868933,4868933,1,30,0,1.22248563339614,0.326668711271449,0.0742633892998097,1
02013000,camels_02013000_8525587,8525587,1,47,0,0.854849670874662,0.109973830766796,0.0979143372407574,1
02053800,camels_02053800_8629303,8629303,1,36,0,0.826339256900167,0.151225610748777,0.0938172550300136,1
